arrival_time,src_ip,port,payload,latency_ms
2026-04-01 12:01:23.038,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.040,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.044,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.049,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.050,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.054,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.055,192.168.0.100,5004,"video",-1
2026-04-01 12:01:23.059,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.060,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.064,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.070,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.070,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.075,192.168.0.100,5004,"video",-1
2026-04-01 12:01:23.075,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.080,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.081,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.085,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.090,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.092,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.095,192.168.0.100,5004,"video",-1
2026-04-01 12:01:23.096,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.101,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.101,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.106,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.111,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.111,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.115,192.168.0.100,5004,"video",-1
2026-04-01 12:01:23.116,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.121,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.122,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.127,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.131,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.132,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.135,192.168.0.100,5004,"video",-1
2026-04-01 12:01:23.137,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.142,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.142,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.148,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.152,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.153,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.155,192.168.0.100,5004,"video",-1
2026-04-01 12:01:23.158,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.162,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.163,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.168,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.172,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.173,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.175,192.168.0.100,5004,"video",-1
2026-04-01 12:01:23.179,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.182,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.184,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.189,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.193,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.194,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.195,192.168.0.100,5004,"video",-1
2026-04-01 12:01:23.199,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.203,192.168.0.100,5006,"audio",-1
