arrival_time,src_ip,port,payload,latency_ms
2026-04-01 11:17:13.728,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.732,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.735,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.737,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.737,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.742,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.747,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.748,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.752,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.756,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.757,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.758,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.763,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.768,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.768,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.773,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.776,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.778,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.778,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.783,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.788,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.788,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.793,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.796,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.798,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.798,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.803,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.808,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.809,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.813,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.816,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.818,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.819,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.823,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.829,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.829,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.834,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.836,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.839,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.840,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.844,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.849,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.850,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.854,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.857,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.859,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.860,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.864,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.869,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.870,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.874,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.877,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.879,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.880,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.885,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.890,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.890,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.895,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.897,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.900,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.901,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.905,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.910,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.911,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.915,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.917,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.920,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.921,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.925,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.930,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.931,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.936,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.938,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.941,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.941,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.946,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.951,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.951,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.956,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.958,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.961,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.962,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.966,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.971,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.972,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.976,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.978,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.981,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.982,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.986,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.991,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.992,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.996,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.998,192.168.0.100,5004,"video",-1
2026-04-01 11:17:14.003,192.168.0.100,5008,"text",-1
2026-04-01 11:17:14.003,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:14.007,192.168.0.100,5008,"text",-1
2026-04-01 11:17:14.012,192.168.0.100,5008,"text",-1
2026-04-01 11:17:14.013,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:14.017,192.168.0.100,5008,"text",-1
2026-04-01 11:17:14.018,192.168.0.100,5004,"video",-1
2026-04-01 11:17:14.022,192.168.0.100,5008,"text",-1
2026-04-01 11:17:14.023,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:14.027,192.168.0.100,5008,"text",-1
2026-04-01 11:17:14.032,192.168.0.100,5008,"text",-1
2026-04-01 11:17:14.033,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:14.037,192.168.0.100,5008,"text",-1
2026-04-01 11:17:14.038,192.168.0.100,5004,"video",-1
2026-04-01 11:17:14.043,192.168.0.100,5008,"text",-1
2026-04-01 11:17:14.043,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:14.047,192.168.0.100,5008,"text",-1
2026-04-01 11:17:14.052,192.168.0.100,5008,"text",-1
2026-04-01 11:17:14.053,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:14.057,192.168.0.100,5008,"text",-1
2026-04-01 11:17:14.058,192.168.0.100,5004,"video",-1
2026-04-01 11:17:14.063,192.168.0.100,5008,"text",-1
2026-04-01 11:17:14.063,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:14.067,192.168.0.100,5008,"text",-1
2026-04-01 11:17:14.073,192.168.0.100,5008,"text",-1
2026-04-01 11:17:14.074,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:14.078,192.168.0.100,5008,"text",-1
2026-04-01 11:17:14.079,192.168.0.100,5004,"video",-1
2026-04-01 11:17:14.083,192.168.0.100,5008,"text",-1
